filename,energy
RUXWAI_m_1_water_xR,-1275.97336348
RUXWAI_m_2_gas_R,-1275.95414337
RUXWAI_m_2_water_R,-1275.9708494
SAFJIT_m_1_gas_R,-929.313909739
SAFJIT_m_1_gas_xR,-929.313909739
SAFJIT_m_1_water_R,-929.34061818
SAFJIT_m_1_water_xR,-929.34061818
SAGXOP01_m_1_gas_R,-1024.29988577
SAGXOP01_m_1_gas_xR,-1024.30215306
SAGXOP01_m_1_water_R,-1024.33989882
SAGXOP01_m_1_water_xR,-1024.34244469
SAGXOP03_m_1_gas_R,-1024.30116199
SAGXOP03_m_1_gas_xR,-1024.30215311
SAGXOP03_m_1_water_R,-1024.34174613
SAGXOP03_m_1_water_xR,-1024.3424447
SAGXOP_m_1_gas_R,-1024.30139834
SAGXOP_m_1_gas_xR,-1024.30215308
SAGXOP_m_1_water_R,-1024.34191764
SAGXOP_m_1_water_xR,-1024.34244469
SAMPYM01_m_1_gas_R,-1268.84359641
SAMPYM01_m_1_gas_xR,-1268.84927416
SAMPYM01_m_1_water_R,-1268.88407735
SAMPYM01_m_1_water_xR,-1268.88636405
SAMPYM_m_1_gas_R,-1268.84610787
SAMPYM_m_1_gas_xR,-1268.84911227
SAMPYM_m_1_water_R,-1268.8849783
SAMPYM_m_1_water_xR,-1268.88636357
SAMPYM_m_2_gas_R,-1268.84734125
SAMPYM_m_2_water_R,-1268.88509389
SAPDAQ02_m_1_gas_R,-1146.07649739
SAPDAQ02_m_1_gas_xR,-1146.0781537
SAPDAQ02_m_1_water_R,-1146.12326097
SAPDAQ02_m_1_water_xR,-1146.12445547
SAPDAQ_m_1_gas_R,-1146.08984764
SAPDAQ_m_1_gas_xR,-1146.09178004
SAPDAQ_m_1_water_R,-1146.13198284
SAPDAQ_m_1_water_xR,-1146.12135535
SAPJAV01_m_1_gas_R,-1403.42904567
SAPJAV01_m_1_gas_xR,-1403.43070884
SAPJAV01_m_1_water_R,-1403.43811455
SAPJAV01_m_1_water_xR,-1403.43972513
SAPJAV_m_1_gas_R,-1403.4300774
SAPJAV_m_1_gas_xR,-1403.43029879
SAPJAV_m_1_water_R,-1403.43928912
SAPJAV_m_1_water_xR,-1403.43955197
SAPNII01_m_1_gas_R,-1033.26503184
SAPNII01_m_1_gas_xR,-1033.26734221
SAPNII01_m_1_water_R,-1033.27844312
SAPNII01_m_1_water_xR,-1033.28166699
SAPNII_m_1_gas_R,-1033.26614497
SAPNII_m_1_gas_xR,-1033.26734232
SAPNII_m_1_water_R,-1033.2807446
SAPNII_m_1_water_xR,-1033.28166698
SAWKIL01_m_1_gas_R,-1050.70941503
SAWKIL01_m_1_gas_xR,-1050.71001534
SAWKIL01_m_1_water_R,-1050.72715941
SAWKIL01_m_1_water_xR,-1050.72728008
SAWKIL_m_1_gas_R,-1050.70973332
SAWKIL_m_1_gas_xR,-1050.71001534
SAWKIL_m_1_water_R,-1050.72711746
SAWKIL_m_1_water_xR,-1050.72729209
SEBTAU01_m_1_gas_R,-1111.73642401
SEBTAU01_m_1_gas_xR,-1111.73803602
SEBTAU01_m_1_water_R,-1111.75792885
SEBTAU01_m_1_water_xR,-1111.75961239
SEBTAU01_m_2_gas_R,-1111.73704558
SEBTAU01_m_2_water_R,-1111.75914303
SEBTAU_m_1_gas_R,-1111.73631102
SEBTAU_m_1_gas_xR,-1111.73821412
SEBTAU_m_1_water_R,-1111.75747348
SEBTAU_m_1_water_xR,-1111.75949603
SELJOI01_m_1_gas_R,-1919.99371843
SELJOI01_m_1_gas_xR,-1919.99518488
SELJOI01_m_1_water_R,-1920.02450298
SELJOI01_m_1_water_xR,-1920.02555098
SELJOI_m_1_gas_R,-1919.99362913
SELJOI_m_1_gas_xR,-1919.99545282
SELJOI_m_1_water_R,-1920.01982486
SELJOI_m_1_water_xR,-1920.02118574
SEPBAS01_m_1_gas_R,-1353.58416848
SEPBAS01_m_1_gas_xR,-1353.58426506
SEPBAS01_m_1_water_R,-1353.60312293
SEPBAS01_m_1_water_xR,-1353.6033015
SEPBAS_m_1_gas_R,-1353.58421402
SEPBAS_m_1_gas_xR,-1353.58423395
SEPBAS_m_1_water_R,-1353.60326831
SEPBAS_m_1_water_xR,-1353.60327461
SERSOZ01_m_1_gas_R,-2877.22998693
SERSOZ01_m_1_gas_xR,-2877.22998693
SERSOZ01_m_1_water_R,-2877.21978925
SERSOZ01_m_1_water_xR,-2877.21978925
SERSOZ_m_1_gas_R,-2877.23068833
SERSOZ_m_1_gas_xR,-2877.23068833
SERSOZ_m_1_water_R,-2877.22059081
SERSOZ_m_1_water_xR,-2877.22059081
SESYAR01_m_1_gas_R,-897.65914958
SESYAR01_m_1_gas_xR,-897.659512669
SESYAR01_m_1_water_R,-897.674769258
SESYAR01_m_1_water_xR,-897.675050409
SESYAR_m_1_gas_R,-897.65653219
SESYAR_m_1_gas_xR,-897.659513008
SESYAR_m_1_water_R,-897.674740755
SESYAR_m_1_water_xR,-897.675050557
SEVGUV01_m_1_gas_R,-844.262700668
SEVGUV01_m_1_gas_xR,-844.262930562
SEVGUV01_m_1_water_R,-844.275211529
SEVGUV01_m_1_water_xR,-844.27546898
SEVGUV_m_1_gas_R,-844.260746859
SEVGUV_m_1_gas_xR,-844.263863338
SEVGUV_m_1_water_R,-844.27333659
SEVGUV_m_1_water_xR,-844.275841604
SEWYIF01_m_1_gas_R,-1155.51286516
SEWYIF01_m_1_gas_xR,-1155.51309699
SEWYIF01_m_1_water_R,-1155.53188564
SEWYIF01_m_1_water_xR,-1155.53215774
SEWYIF_m_1_gas_R,-1155.51271394
SEWYIF_m_1_gas_xR,-1155.51309692
SEWYIF_m_1_water_R,-1155.5317464
SEWYIF_m_1_water_xR,-1155.5317771
SEWYIF_m_2_gas_R,-1155.51287948
SEWYIF_m_2_water_R,-1155.53193596
SEYYIG03_m_1_gas_R,-3235.04469802
SEYYIG03_m_1_gas_xR,-3235.04497545
SEYYIG03_m_1_water_R,-3235.06348315
SEYYIG03_m_1_water_xR,-3235.06349068
SEYYIG03_m_2_gas_R,-3235.04335049
SEYYIG03_m_2_water_R,-3235.0627399
SEYYIG_m_1_gas_R,-3235.04524437
SEYYIG_m_1_gas_xR,-3235.0453241
SEYYIG_m_1_water_R,-3235.06311703
SEYYIG_m_1_water_xR,-3235.06316892
SIBTAZ01_m_1_gas_R,-4551.12866646
SIBTAZ01_m_1_gas_xR,-4551.12866646
SIBTAZ01_m_1_water_R,-4551.13848789
SIBTAZ01_m_1_water_xR,-4551.13848789
SIBTAZ_m_1_gas_R,-4551.12866648
SIBTAZ_m_1_gas_xR,-4551.12866648
SIBTAZ_m_1_water_R,-4551.1384879
SIBTAZ_m_1_water_xR,-4551.1384879
SICXIL01_m_1_gas_R,-1202.33213831
SICXIL01_m_1_gas_xR,-1202.3350477
SICXIL01_m_1_water_xR,-1202.35511982
SICXIL_m_1_gas_R,-1202.32987107
SICXIL_m_1_gas_xR,-1202.33501439
SICXIL_m_1_water_R,-1202.35178407
SICXIL_m_1_water_xR,-1202.3551198
SIFLOI01_m_1_gas_R,-1598.67213392
SIFLOI01_m_1_gas_xR,-1598.67370206
SIFLOI01_m_1_water_R,-1598.69376441
SIFLOI01_m_1_water_xR,-1598.69609137
SIFLOI_m_1_gas_R,-1598.6728825
SIFLOI_m_1_gas_xR,-1598.67370186
SIFLOI_m_1_water_R,-1598.69464821
SIFLOI_m_1_water_xR,-1598.69609133
SIHNII01_m_1_gas_R,-1644.02415146
SIHNII01_m_1_gas_xR,-1644.0252303
SIHNII01_m_1_water_R,-1644.05198058
SIHNII01_m_1_water_xR,-1644.05346125
SIHNII_m_1_gas_R,-1644.02415412
SIHNII_m_1_gas_xR,-1644.02540515
SIHNII_m_1_water_R,-1644.05169066
SIHNII_m_1_water_xR,-1644.05338854
SILTOW11_m_1_gas_R,-1095.97599902
SILTOW11_m_1_gas_xR,-1095.97826874
SILTOW11_m_1_water_R,-1096.00509596
SILTOW11_m_1_water_xR,-1096.00600604
SILTOW12_m_1_gas_R,-1095.97387755
SILTOW12_m_1_gas_xR,-1095.97618931
SILTOW12_m_1_water_R,-1096.00468268
SILTOW12_m_1_water_xR,-1096.00654208
SILTOW_m_1_gas_R,-1095.97895495
SILTOW_m_1_gas_xR,-1095.97961455
SILTOW_m_1_water_R,-1096.00498564
SILTOW_m_1_water_xR,-1096.00550582
SILTUC01_m_1_gas_R,-916.083557114
SILTUC01_m_1_gas_xR,-916.084333677
SILTUC01_m_1_water_R,-916.101082109
SILTUC01_m_1_water_xR,-916.101538524
SILTUC_m_1_gas_R,-916.07890292
SILTUC_m_1_gas_xR,-916.084333659
SILTUC_m_1_water_R,-916.100141234
SILTUC_m_1_water_xR,-916.101538579
SILXUG01_m_1_gas_R,-1836.26915378
SILXUG01_m_1_gas_xR,-1836.2738761
SILXUG01_m_1_water_R,-1836.29402524
SILXUG01_m_1_water_xR,-1836.29929122
SILXUG02_m_1_gas_R,-1836.27660368
SILXUG02_m_1_gas_xR,-1836.2780881
SILXUG02_m_1_water_R,-1836.30007023
SILXUG02_m_1_water_xR,-1836.30229567
SIMLIK01_m_1_gas_R,-1074.95251975
SIMLIK01_m_1_gas_xR,-1074.95362488
SIMLIK01_m_1_water_R,-1074.97725023
SIMLIK01_m_1_water_xR,-1074.97954993
SIMLIK_m_1_gas_R,-1074.95291987
SIMLIK_m_1_gas_xR,-1074.95541335
SIMLIK_m_1_water_R,-1074.97609799
SIMLIK_m_1_water_xR,-1074.98044437
SIMXUI01_m_1_gas_R,-915.431592323
SIMXUI01_m_1_gas_xR,-915.432559596
SIMXUI01_m_1_water_R,-915.456447776
SIMXUI01_m_1_water_xR,-915.458271837
SIMXUI_m_1_gas_R,-915.430926871
SIMXUI_m_1_gas_xR,-915.431506169
SIMXUI_m_1_water_R,-915.452368388
SIMXUI_m_1_water_xR,-915.454779866
SIRDUT01_m_1_gas_R,-1096.43402867
SIRDUT01_m_1_gas_xR,-1096.43545077
SIRDUT01_m_1_water_R,-1096.45321077
SIRDUT01_m_1_water_xR,-1096.45436855
SIRDUT_m_1_gas_R,-1096.43384551
SIRDUT_m_1_gas_xR,-1096.43539866
SIRDUT_m_1_water_R,-1096.45186964
SIRDUT_m_1_water_xR,-1096.45444875
SIRMIQ01_m_1_gas_R,-1488.04546702
SIRMIQ01_m_1_gas_xR,-1488.04547777
SIRMIQ01_m_1_water_R,-1488.05503573
SIRMIQ01_m_1_water_xR,-1488.05504652
SIRMIQ_m_1_gas_R,-1488.04547831
SIRMIQ_m_1_gas_xR,-1488.04547831
SIRMIQ_m_1_water_R,-1488.05504721
SIRMIQ_m_1_water_xR,-1488.05504721
SISSOE01_m_1_gas_R,-1198.59725545
SISSOE01_m_1_gas_xR,-1198.5988072
SISSOE01_m_1_water_R,-1198.62882931
SISSOE01_m_1_water_xR,-1198.63064231
SISSOE_m_1_gas_R,-1198.60905393
SISSOE_m_1_gas_xR,-1198.61009542
SISSOE_m_1_water_R,-1198.63308168
SISSOE_m_1_water_xR,-1198.63396375
SIWDEH01_m_1_gas_R,-1304.0125176
SIWDEH01_m_1_gas_xR,-1304.01402332
SIWDEH01_m_1_water_R,-1304.0334423
SIWDEH01_m_1_water_xR,-1304.03477518
SIWDEH_m_1_gas_R,-1304.01605176
SIWDEH_m_1_gas_xR,-1304.01851523
SIWDEH_m_1_water_R,-1304.03647257
SIWDEH_m_1_water_xR,-1304.03939183
SLFNMA01_m_1_gas_R,-1193.67415692
SLFNMA01_m_1_gas_xR,-1193.67668022
SLFNMA01_m_1_water_R,-1193.70926977
SLFNMA01_m_1_water_xR,-1193.71133226
SLFNMA04_m_1_gas_R,-1193.67547234
SLFNMA04_m_1_gas_xR,-1193.67690807
SLFNMA04_m_1_water_R,-1193.71064891
SLFNMA04_m_1_water_xR,-1193.71133143
SLFNMA04_m_2_gas_R,-1193.67570141
SLFNMA04_m_2_water_R,-1193.71038828
SLFNMB01_m_1_gas_R,-1175.38847572
SLFNMB01_m_1_gas_xR,-1175.38909711
SLFNMB01_m_1_water_R,-1175.41995059
SLFNMB01_m_1_water_xR,-1175.42018466
SLFNMB05_m_1_gas_R,-1175.38758191
SLFNMB05_m_1_gas_xR,-1175.38909712
SLFNMB05_m_1_water_R,-1175.41912152
SLFNMB05_m_1_water_xR,-1175.42018454
SLFNMB08_m_1_gas_R,-1175.38786741
SLFNMB08_m_1_gas_xR,-1175.38909697
SLFNMB08_m_1_water_R,-1175.41934568
SLFNMB08_m_1_water_xR,-1175.42018462
SOBPEE01_m_1_gas_R,-951.615440043
SOBPEE01_m_1_gas_xR,-951.617191583
SOBPEE01_m_1_water_R,-951.641368187
SOBPEE01_m_1_water_xR,-951.642456467
SOBPEE01_m_2_gas_R,-951.616274893
SOBPEE01_m_2_water_R,-951.641846462
SOBPEE02_m_1_gas_R,-951.615929811
SOBPEE02_m_1_gas_xR,-951.617191563
SOBPEE02_m_1_water_R,-951.641521575
SOBPEE02_m_1_water_xR,-951.642456681
SOBPEE02_m_2_gas_R,-951.61591248
SOBPEE02_m_2_water_R,-951.641715747
SOBPEE_m_1_gas_R,-951.615865276
SOBPEE_m_1_gas_xR,-951.617191531
SOBPEE_m_1_water_R,-951.641674441
SOBPEE_m_1_water_xR,-951.642456758
SOBPEE_m_2_gas_R,-951.616472695
SOBPEE_m_2_water_R,-951.64199121
SOHXAO01_m_1_gas_R,-992.73861851
SOHXAO01_m_1_gas_xR,-992.738745842
SOHXAO01_m_1_water_R,-992.751843751
SOHXAO01_m_1_water_xR,-992.751970622
SOHXAO_m_1_gas_R,-992.738126287
SOHXAO_m_1_gas_xR,-992.738745833
SOHXAO_m_1_water_R,-992.751364193
SOHXAO_m_1_water_xR,-992.751970617
SOJHIL01_m_1_gas_R,-1516.51129544
SOJHIL01_m_1_gas_xR,-1516.51193592
SOJHIL01_m_1_water_R,-1516.52844546
SOJHIL01_m_1_water_xR,-1516.52875019
SOJHIL_m_1_gas_R,-1516.51134714
SOJHIL_m_1_gas_xR,-1516.51177347
SOJHIL_m_1_water_R,-1516.52827894
SOJHIL_m_1_water_xR,-1516.52870112
SOLPUF01_m_1_gas_R,-1412.35297042
SOLPUF01_m_1_gas_xR,-1412.3556486
SOLPUF01_m_1_water_R,-1412.39015894
SOLPUF01_m_1_water_xR,-1412.39295871
SOLPUF_m_1_gas_R,-1412.34705114
SOLPUF_m_1_gas_xR,-1412.34905983
SOLPUF_m_1_water_R,-1412.38670785
SOLPUF_m_1_water_xR,-1412.38936117
SOPPEU01_m_1_gas_R,-1410.21301185
SOPPEU01_m_1_gas_xR,-1410.21446264
SOPPEU01_m_1_water_R,-1410.23558582
SOPPEU01_m_1_water_xR,-1410.23635889
SOPPEU_m_1_gas_R,-1410.21599519
SOPPEU_m_1_gas_xR,-1410.21692365
SOPPEU_m_1_water_R,-1410.23996891
SOPPEU_m_1_water_xR,-1410.24095422
SOXQUS01_m_1_gas_R,-915.413422776
SOXQUS01_m_1_gas_xR,-915.414185913
SOXQUS01_m_1_water_R,-915.43995529
SOXQUS01_m_1_water_xR,-915.439959891
SOXQUS_m_1_gas_R,-915.411564229
SOXQUS_m_1_gas_xR,-915.414682963
SOXQUS_m_1_water_R,-915.437575451
SOXQUS_m_1_water_xR,-915.439272385
SOYSAB01_m_1_gas_R,-939.145743602
SOYSAB01_m_1_gas_xR,-939.147393143
SOYSAB01_m_1_water_R,-939.159422188
SOYSAB01_m_1_water_xR,-939.161709157
SOYSAB_m_1_gas_R,-939.140595151
SOYSAB_m_1_gas_xR,-939.144338595
SOYSAB_m_1_water_R,-939.155318205
SOYSAB_m_1_water_xR,-939.160037631
STARAC05_m_1_gas_R,-857.729669304
STARAC05_m_1_gas_xR,-857.730746193
STARAC05_m_1_water_R,-857.73593917
STARAC05_m_1_water_xR,-857.737053136
STARAC08_m_1_gas_R,-857.730621123
STARAC08_m_1_gas_xR,-857.730746194
STARAC08_m_1_water_R,-857.736909331
STARAC08_m_1_water_xR,-857.737053119
SUBTIS02_m_1_gas_R,-1211.97574101
SUBTIS02_m_1_gas_xR,-1211.97639163
SUBTIS02_m_1_water_R,-1211.99743278
SUBTIS02_m_1_water_xR,-1211.99974812
SUBTIS02_m_2_gas_R,-1211.97603112
SUBTIS02_m_2_water_R,-1211.99778909
SUBTIS03_m_1_gas_R,-1211.97587443
SUBTIS03_m_1_gas_xR,-1211.9772506
SUBTIS03_m_1_water_R,-1211.99817002
SUBTIS03_m_1_water_xR,-1212.00092142
SUCQOW01_m_1_gas_R,-919.866242537
SUCQOW01_m_1_gas_xR,-919.868471051
SUCQOW01_m_1_water_R,-919.885441136
SUCQOW01_m_1_water_xR,-919.887088469
SUCQOW_m_1_gas_R,-919.866779146
SUCQOW_m_1_gas_xR,-919.867136787
SUCQOW_m_1_water_R,-919.885727985
SUCQOW_m_1_water_xR,-919.886139353
SUDXAS01_m_1_gas_R,-6700.72651557
SUDXAS01_m_1_gas_xR,-6700.73115292
SUDXAS01_m_1_water_R,-6700.74378147
SUDXAS01_m_1_water_xR,-6700.75141039
SUDXAS_m_1_gas_R,-6700.72648377
SUDXAS_m_1_gas_xR,-6700.72717734
SUDXAS_m_1_water_R,-6700.74482813
SUDXAS_m_1_water_xR,-6700.74539956
SUPBEK03_m_1_gas_R,-1436.7366658
SUPBEK03_m_1_gas_xR,-1436.74173558
SUPBEK03_m_1_water_R,-1436.77118545
SUPBEK03_m_1_water_xR,-1436.77275669
SUPBEK_m_1_gas_R,-1436.74034004
SUPBEK_m_1_gas_xR,-1436.7431296
SUPBEK_m_1_water_R,-1436.7707359
SUPBEK_m_1_water_xR,-1436.77385798
SUTHAZ07_m_1_gas_R,-1459.08251303
SUTHAZ07_m_1_gas_xR,-1459.08384707
SUTHAZ07_m_1_water_R,-1459.12273594
SUTHAZ07_m_1_water_xR,-1459.12318727
SUTHAZ07_m_2_gas_R,-1459.08302994
SUTHAZ07_m_2_water_R,-1459.1229218
SUTHAZ30_m_1_gas_R,-1459.08000288
SUTHAZ30_m_1_gas_xR,-1459.08358187
SUTHAZ30_m_1_water_R,-1459.12083765
SUTHAZ30_m_1_water_xR,-1459.12315275
SUTHAZ37_m_1_gas_R,-1459.08015293
SUTHAZ37_m_1_gas_xR,-1459.08358184
SUTHAZ37_m_1_water_R,-1459.12082344
SUTHAZ37_m_1_water_xR,-1459.12315232
SUWMIG02_m_1_gas_R,-1370.3581896
SUWMIG02_m_1_gas_xR,-1370.3581896
SUWMIG02_m_1_water_R,-1370.3274605
SUWMIG02_m_1_water_xR,-1370.31887846
SUWMIG03_m_1_gas_R,-1370.35818951
SUWMIG03_m_1_gas_xR,-1370.35818951
SUWMIG03_m_1_water_R,-1370.39015798
SUWMIG03_m_1_water_xR,-1370.39015799
SUYNAB02_m_1_gas_R,-992.753446129
SUYNAB02_m_1_gas_xR,-992.753768489
SUYNAB02_m_1_water_R,-992.772259712
SUYNAB02_m_1_water_xR,-992.772533454
SUYNAB_m_1_gas_R,-992.752257151
SUYNAB_m_1_gas_xR,-992.753768613
SUYNAB_m_1_water_R,-992.771828121
SUYNAB_m_1_water_xR,-992.772650815
TACRIB04_m_1_gas_R,-1182.87502623
TACRIB04_m_1_gas_xR,-1182.87650222
TACRIB04_m_1_water_R,-1182.90582886
TACRIB04_m_1_water_xR,-1182.90789097
TACRIB05_m_1_gas_R,-1182.87515732
TACRIB05_m_1_gas_xR,-1182.8791175
TACRIB05_m_1_water_R,-1182.90893339
TACRIB05_m_1_water_xR,-1182.91127534
TADLIU01_m_1_gas_R,-1535.46297222
TADLIU01_m_1_gas_xR,-1535.46582877
TADLIU01_m_1_water_R,-1535.47875961
TADLIU01_m_1_water_xR,-1535.48135265
TADLIU02_m_1_gas_R,-1535.46291171
TADLIU02_m_1_gas_xR,-1535.4637875
TADLIU02_m_1_water_R,-1535.48050338
TADLIU02_m_1_water_xR,-1535.48107245
TADLIU03_m_1_gas_R,-1535.46443133
TADLIU03_m_1_gas_xR,-1535.46582973
TADLIU03_m_1_water_R,-1535.48005127
TADLIU03_m_1_water_xR,-1535.48135248
TADLIU04_m_1_gas_R,-1535.46234741
TADLIU04_m_1_gas_xR,-1535.46582797
TADLIU04_m_1_water_R,-1535.47877582
TADLIU04_m_1_water_xR,-1535.48135264
TADTAU01_m_1_gas_R,-1103.62545265
TADTAU01_m_1_gas_xR,-1103.63128494
TADTAU01_m_1_water_R,-1103.65207845
TADTAU01_m_1_water_xR,-1103.65659091
TADTAU_m_1_gas_R,-1103.62608857
TADTAU_m_1_gas_xR,-1103.63030892
TADTAU_m_1_water_R,-1103.6544223
TADTAU_m_1_water_xR,-1103.65818742
TADXAA02_m_1_gas_R,-1366.00006851
TADXAA02_m_1_gas_xR,-1366.00828841
TADXAA02_m_1_water_R,-1366.0330526
TADXAA02_m_1_water_xR,-1366.03389636
TADXAA_m_1_gas_R,-1366.00142119
TADXAA_m_1_gas_xR,-1366.01123312
TADXAA_m_1_water_R,-1366.03216117
TADXAA_m_1_water_xR,-1366.04043852
TAFKET01_m_1_gas_R,-1117.0287238
TAFKET01_m_1_gas_xR,-1117.03245003
TAFKET01_m_1_water_R,-1117.04164267
TAFKET01_m_1_water_xR,-1117.04863012
TAFKET_m_1_gas_R,-1117.03407786
TAFKET_m_1_gas_xR,-1117.04414668
TAFKET_m_1_water_R,-1117.05033487
TAFKET_m_1_water_xR,-1117.06144116
TAPBIY01_m_1_gas_R,-1719.53371445
TAPBIY01_m_1_gas_xR,-1719.53519617
TAPBIY01_m_1_water_R,-1719.56001137
TAPBIY01_m_1_water_xR,-1719.5610358
TAPBIY01_m_2_gas_R,-1719.53322238
TAPBIY01_m_2_water_R,-1719.5597918
TAPBIY_m_1_gas_R,-1719.53373536
TAPBIY_m_1_gas_xR,-1719.53526511
TAPBIY_m_1_water_R,-1719.55969914
TAPBIY_m_1_water_xR,-1719.56092369
TAPDIA01_m_1_gas_R,-986.022194731
TAPDIA01_m_1_gas_xR,-986.024584784
TAPDIA01_m_1_water_R,-986.054957341
TAPDIA01_m_1_water_xR,-986.055448351
TAPDIA_m_1_gas_R,-986.024494482
TAPDIA_m_1_gas_xR,-986.024584778
TAPDIA_m_1_water_R,-986.054321401
TAPDIA_m_1_water_xR,-986.055448216
TAPSAF01_m_1_gas_R,-915.354462596
TAPSAF01_m_1_gas_xR,-915.354972389
TAPSAF01_m_1_water_R,-915.376484502
TAPSAF01_m_1_water_xR,-915.376835308
TAPSAF_m_1_gas_R,-915.353916597
TAPSAF_m_1_gas_xR,-915.355009507
TAPSAF_m_1_water_R,-915.375903865
TAPSAF_m_1_water_xR,-915.376944075
TAQDIZ01_m_1_gas_R,-1670.91499829
TAQDIZ01_m_1_gas_xR,-1670.91782168
TAQDIZ01_m_1_water_R,-1670.94380253
TAQDIZ01_m_1_water_xR,-1670.94626259
TAQDIZ_m_1_gas_R,-1670.91704915
TAQDIZ_m_1_gas_xR,-1670.91942808
TAQDIZ_m_1_water_R,-1670.9457745
TAQDIZ_m_1_water_xR,-1670.94736432
TARJIG02_m_1_gas_R,-10677.8094534
TARJIG02_m_1_gas_xR,-10677.8095941
TARJIG02_m_1_water_R,-10677.8147782
TARJIG02_m_1_water_xR,-10677.814977
TARJIG_m_1_gas_R,-10677.8091698
TARJIG_m_1_gas_xR,-10677.8095944
TARJIG_m_1_water_R,-10677.8145977
TARJIG_m_1_water_xR,-10677.8149773
TASVIS01_m_1_gas_R,-1581.71059749
TASVIS01_m_1_gas_xR,-1581.72014453
TASVIS01_m_1_water_xR,-1581.74729267
TASVIS_m_1_gas_R,-1581.71512594
TASVIS_m_1_gas_xR,-1581.71694385
TASVIS_m_1_water_R,-1581.74995578
TASVIS_m_1_water_xR,-1581.75174471
TAXTEU02_m_1_gas_R,-1772.43565008
TAXTEU02_m_1_gas_xR,-1772.43794615
TAXTEU02_m_1_water_R,-1772.45876996
TAXTEU02_m_1_water_xR,-1772.45762802
TAXTEU_m_1_gas_R,-1772.40925307
TAXTEU_m_1_gas_xR,-1772.43599401
TAXTEU_m_1_water_R,-1772.4574568
TAXTEU_m_1_water_xR,-1772.46089083
TAYNEP01_m_1_gas_R,-3682.39765184
TAYNEP01_m_1_gas_xR,-3682.39802461
TAYNEP01_m_1_water_R,-3682.40685443
TAYNEP01_m_1_water_xR,-3682.40716339
TAYNEP_m_1_gas_R,-3682.3977044
TAYNEP_m_1_gas_xR,-3682.39802461
TAYNEP_m_1_water_R,-3682.40652029
TAYNEP_m_1_water_xR,-3682.40716838
TDBOCP01_m_1_gas_R,-1109.08309631
TDBOCP01_m_1_gas_xR,-1109.08384716
TDBOCP01_m_1_water_R,-1109.10201347
TDBOCP01_m_1_water_xR,-1109.10283418
TDBOCP_m_1_gas_R,-1110.19982324
TDBOCP_m_1_gas_xR,-1110.20134707
TDBOCP_m_1_water_R,-1110.2204811
TDBOCP_m_1_water_xR,-1110.22240682
TEGVAF01_m_1_gas_R,-1241.69418106
TEGVAF01_m_1_gas_xR,-1241.69439815
TEGVAF01_m_1_water_R,-1241.70797988
TEGVAF01_m_1_water_xR,-1241.70843792
TEGVAF02_m_1_gas_R,-1241.69436151
TEGVAF02_m_1_gas_xR,-1241.69439814
TEGVAF02_m_1_water_R,-1241.70841486
TEGVAF02_m_1_water_xR,-1241.70843791
TEGVAF_m_1_gas_R,-1241.6943297
TEGVAF_m_1_gas_xR,-1241.69404174
TEGVAF_m_1_water_R,-1241.70699626
TEGVAF_m_1_water_xR,-1241.70799137
TEHNID02_m_1_gas_R,-6059.14537233
TEHNID02_m_1_gas_xR,-6059.15354558
TEHNID02_m_1_water_R,-6059.16410262
TEHNID02_m_1_water_xR,-6059.16881501
TEHNID02_m_2_gas_R,-6059.14870882
TEHNID02_m_2_water_R,-6059.16770595
TEHNID_m_1_gas_R,-6059.15552631
TEHNID_m_1_gas_xR,-6059.16089023
TEHNID_m_1_water_R,-6059.16978765
TEHNID_m_1_water_xR,-6059.17433748
TEHTUX01_m_1_gas_R,-1791.47213761
TEHTUX01_m_1_gas_xR,-1791.47815485
TEHTUX01_m_1_water_R,-1791.51179038
TEHTUX01_m_1_water_xR,-1791.51968523
TEHTUX_m_1_gas_R,-1791.47319112
TEHTUX_m_1_gas_xR,-1791.47989521
TEHTUX_m_1_water_R,-1791.51365899
TEHTUX_m_1_water_xR,-1791.5230018
TELKUQ01_m_1_gas_R,-1506.11199784
TELKUQ01_m_1_gas_xR,-1506.11248037
TELKUQ01_m_1_water_R,-1506.118676
TELKUQ01_m_1_water_xR,-1506.11918265
TELKUQ_m_1_gas_R,-1506.11229164
TELKUQ_m_1_gas_xR,-1506.11264089
TELKUQ_m_1_water_R,-1506.1195741
TELKUQ_m_1_water_xR,-1506.11982383
TERWIW01_m_1_gas_R,-1732.76716049
TERWIW01_m_1_gas_xR,-1732.77351845
TERWIW01_m_1_water_R,-1732.80467579
TERWIW01_m_1_water_xR,-1732.80973759
TERWIW_m_1_gas_R,-1732.76785225
TERWIW_m_1_gas_xR,-1732.77351851
TERWIW_m_1_water_R,-1732.80519701
TERWIW_m_1_water_xR,-1732.80952289
TETBBZ02_m_1_gas_R,-10516.9648326
TETBBZ02_m_1_gas_xR,-10516.9648326
TETBBZ02_m_1_water_R,-10516.968037
TETBBZ02_m_1_water_xR,-10516.968037
TETBBZ09_m_1_gas_R,-10516.9648323
TETBBZ09_m_1_gas_xR,-10516.9648323
TETBBZ09_m_1_water_R,-10516.9680366
TETBBZ09_m_1_water_xR,-10516.9680366
TETNIP01_m_1_gas_R,-1169.67573846
TETNIP01_m_1_gas_xR,-1169.67716264
TETNIP01_m_1_water_R,-1169.68911914
TETNIP01_m_1_water_xR,-1169.69039908
TETNIP_m_1_gas_R,-1169.67954325
TETNIP_m_1_gas_xR,-1169.68233389
